,書名,作者,出版日期,內容介紹,網址
1,旅遊英語必備指南,金利,2020-10-23,"
還在為出國旅行不知道如何開口向外國人說話而困擾嗎? 還在為搭飛機、入住飯店時手忙腳亂而煩惱嗎? 不要懷疑，你缺的就是這本《旅遊必備英文指南》!   ◇◇◇◇◇◇◇◇◇◇   從搭乘飛機、飯店入住、搭乘交通工具、...more
",https://www.books.com.tw/products/0010874505?loc=P_0003_001
2,誰都學得會的旅遊英語(隨書附美籍名師親錄標準英語朗讀音檔QR Code),本間岐理,2020-10-21,"
總在要出國之前，才跳腳自己英語能力不足?   平常想自己練英語，卻因為沒有臨場感，結果總是三分鐘熱度?   快來體驗這本旅遊英語，讓你簡單開口說，誰都學得會!    《誰都學得會的旅遊英語》是為英語初學...more
",https://www.books.com.tw/products/0010873180?loc=P_0003_002
3,會游、會騎、會跑，但你會英文嗎?,潘勇俊,2020-10-07,"
作者身為鐵人出外世界各地比賽時，日常遇到種種情境運用英文的一本工具書   內容有13個章節在國外比賽時會運用到的情境式對話，外加一些鐵人專業名詞，一本實用的工具書。  本書特色    本書設計比照鐵人...more
",https://www.books.com.tw/products/0010872265?loc=P_0003_003
4,英文寫真,馬米高,2020-09-21,"
這本書不是坊間看到一般的英文學習工具書，這裏沒有填充練習、句式操練或者Beeno。課堂形式的學習大部分人都經歷過，這本書裏，馬米高希望透過他一些生命中的故事、有趣經歷、個人感受，介紹一些「貼地」...more
",https://www.books.com.tw/products/0010872233?loc=P_0003_004
5,說著英語去旅行【二版】(32K彩圖+MP3),Carlos Campbell,2020-09-18,"
走到哪說到哪，讓你說著英語去旅行!   14個旅遊情境 x 精選字彙、會話與句型 x 最實用的旅遊資訊   = 到哪都能勇敢開口說英語，輕鬆成為旅遊英語達人!   最簡單實用必備的英語旅遊書，   讓你輕鬆說著英語...more
",https://www.books.com.tw/products/0010869698?loc=P_0003_005
6,彩圖實境旅遊英語【彩圖三版】(32K+MP3),P. Walsh,2020-08-12,"
暢銷彩圖三版， 熱銷兩萬本，學校熱門指定用書，改版升級再進化! 更多彩圖與最新旅遊資訊， 用彩圖實境旅遊，輕鬆學會旅遊必備英語單字與會話!    身歷其境，用彩圖學旅遊英語!   內含23章旅遊主題，從出...more
",https://www.books.com.tw/products/0010867011?loc=P_0003_006
7,Go Traveling學好英語環遊世界+LiveABC智慧點讀筆16G(Type-C充電版)超值組合,LiveABC編輯群,2020-07-31,"
超實用8大主題，出國旅行不能少!    行前準備 你能推薦一家不錯的青年旅舍嘛?   機場英語 你可以告訴我這趟飛行將會為我累積多少飛行里程嗎?   住宿英語 我們會晚一點到，請保留我們所預訂的房間。   餐廳...more
",https://www.books.com.tw/products/0010865629?loc=P_0003_007
8,美國留學會話：申請學校、校園英文、實用資訊 EZ TALK 總編嚴選特刊(附QR Code線上音檔),"EZ TALK編輯部,Judd Piggott",2020-05-05,"
給準備出國留學的你! 嚴選美國留學生一定要用的生活對話 從申請學校、選課、看懂課程大綱，到考試拿高分訣竅， 讓你在校園內暢通無礙!    涵蓋托福╳雅思常考的校園相關單字與對話   去歐美留學的你一定要...more
",https://www.books.com.tw/products/0010855120?loc=P_0003_008
9,觀光旅遊實用英語,黃惠政,2020-04-25,"
近年來，出國旅遊已成為忙碌社會人的生活小確幸。本書以出國旅遊所會遇到的問題，包括搭飛機的過境、轉機、入境、領行李、住宿飯店之住房與退房……等等所需用的英文會話及常識，幾乎都可在本書中找到，就像...more
",https://www.books.com.tw/products/0010857427?loc=P_0003_009
10,睡前15分鐘打造旅遊英語會話即戰力：利用「睡前20倍的最強記憶力」，讓英文聊天超流利!(附贈「中英對話」強效學習MP3),黃琪惠,2020-03-04,"
用睡前15分鐘、20倍的強效記憶力，成功換一顆英語腦，   讓你溝通不卡卡，樂玩世界隨時出發!    根據實驗結果：   大腦會在睡眠的情況下，   進行「整理資訊」與「強化記憶」的工作，   因此「睡前學習」...more
",https://www.books.com.tw/products/0010849974?loc=P_0003_010
11,用英文介紹台灣：實用觀光導遊英語 【彩圖四版】(20K +解答別冊+1MP3),"Owain Mckimm,Paul O’Hagan,Peg Tinsley",2020-02-12,"
我想用最簡單的英文介紹台灣!   想用最簡單、最容易開口的英文介紹台灣嗎?該如何用最道地的英文，輕鬆開口生動地向外國朋友介紹美麗的台灣呢?本書標榜以淺顯易懂的英語描寫台灣的各個面向，共分32個單元，...more
",https://www.books.com.tw/products/0010849091?loc=P_0003_011
12,LiveABC看影片學英語 觀光旅遊英語通(電腦影音互動程式下載版),LiveABC編輯群,2020-01-16,"
# 你想要有效率並且快速的學習到觀光旅遊必備的英語字彙嗎?   # 但是市面上的旅遊英語書百百種，你知道該挑哪本書嗎?    編輯有話要說! 接下來就讓編輯來告訴你，為何要買這本書!    擁有良好的學習工具是...more
",https://www.books.com.tw/products/0010847547?loc=P_0003_012
13,一本速學!人人都在用的旅遊英語全集,許豪,2020-01-01,"
誰說只有文法可以速背?只有單字可以速記? 旅遊英文也能用情境建立速學邏輯! 讓本書帶你循序漸進模擬各大旅遊場景， 一本在手，馬上學，馬上出發!   1. 場景式的串聯分類，除了查找方便，也快速架構學習網...more
",https://www.books.com.tw/products/0010843649?loc=P_0003_013
14,說著英語去旅行【二版】(20K彩圖+1MP3),Carlos Campbell,2019-12-19,"
走到哪說到哪，讓你說著英語去旅行! 14個旅遊情境 x 精選字彙、會話與句型 x 最實用的旅遊資訊 = 到哪都能勇敢開口說英語，輕鬆成為旅遊英語達人!   最簡單實用必備的英語旅遊書，   讓你輕鬆說著英語去旅...more
",https://www.books.com.tw/products/0010843728?loc=P_0003_014
15,不用背英文!玩遍全世界用中文就GO!(25K+MP3),里昂,2019-12-02,"
外派到世界各國工作，已經是潮流。   大膽走出去，世界走進來!   到全世界當背包客，   去浸到另一個文化裡，好好培養自己獨特的國際觀，   讓「海外旅遊經驗」為未來或現在的職涯加分。   你說英文不好出...more
",https://www.books.com.tw/products/0010841873?loc=P_0003_015
16,好用!暢銷!最新自助旅行英語：玩遍世界必遊的100個景點，簡單英語就行了!(附MP3),施孝昌,2019-11-06,"
出國前，臨陣磨槍， 觀光旅遊、商務考察， 簡單英語就行了! 臨行時，翻翻就go了!    ■精選1000句最簡單旅遊會話。   ■出國前1天，旅遊商務英語先修書，   ■迅速教會你敢講˙敢寫。   ■一個人出國旅遊也不怕...more
",https://www.books.com.tw/products/0010839408?loc=P_0003_016
17,零基礎學旅遊英語會話，一本就掌握：66大出國英語會話懶人包，吃喝玩樂全不費力!,吳悠,2019-08-01,"
旅遊會話和一般會話有什麼不同?   1‧出門在外靠自己最可靠，擁有豐富的情境資料庫，關鍵時刻才不會啞口無言   2‧旅遊時臨場反應很重要，養成流利對答的反應力，你的旅途過程才能更順利   3‧如果想要更深度...more
",https://www.books.com.tw/products/0010828407?loc=P_0003_017
