,書名,作者,出版日期,內容介紹,網址
1,3ds Max 2021遊戲建模與動畫設計,張家盛,2020-09-25,"
根據不同行業的應用特點對3ds max的掌握程度也有不同的要求，建築方面的應用相對比較簡化，它只要求靜態的環境渲染效果，涉及到的動畫要求比較簡單；片頭動畫與CG遊戲應用中動畫所佔比例很大，特別是CG遊...more
",https://www.books.com.tw/products/0010871624?loc=P_0003_001
2,3ds Max 2020 動畫設計快速入門,"劉庭佑,吳綉華,姚家琦,邱聰倚",2020-08-20,"
一氣呵成完成3ds Max動畫設計!   從角色建立、道具與場景，到動作表現的實戰技能全到位!   遊戲與動畫在日常生活中已是非常重要的娛樂元素，由於電腦軟硬體的進化，讓製作動畫不再費力，無論是想做日常動...more
",https://www.books.com.tw/products/0010867289?loc=P_0003_002
3,3ds Max實務操作手冊,許村翔,2020-08-03,"
透過書中的綜合經典案例，搭配淺顯易懂的文字說明及操作示意圖，能夠確保輔助讀者熟悉操作、快速掌握3ds Max的核心技術，培養未來執行專案、自主學習的能力，了解整個工作流程。  本書特色    本書以介紹...more
",https://www.books.com.tw/products/0010866182?loc=P_0003_003
4,3dsMax & After Effects影視特效 高手,elearningDJ,2019-11-01,"
「由淺入深掌握各種應用技巧! 讓您彈指間即可輕鬆運用!」   本書共分為九個章節，涵蓋了3ds Max與After Effects的各種常用功能。從第二至第九章，每個章節都有一個精彩範例，教授各位讀者如何結合使用3ds ...more
",https://www.books.com.tw/products/0010841607?loc=P_0003_004
5,3ds Max 建模、材質、燈光、動畫製作設計寶典,詹正雄,2019-09-01,"
「內容全面、目標學習   實作應用、範例活用」   使用3ds Max能在更短的時間內製作出令人驚歎的作品。其引入了新的動畫與貼圖工作流程工具，以及新的著色技術，並顯著改進了3ds Max與其他業界標準產品(例...more
",https://www.books.com.tw/products/0010835723?loc=P_0003_005
6,3ds Max 2018~2019 室內設計速繪與V-Ray絕佳亮眼展現,"姚家琦,邱聰倚,黃婷琪",2019-06-18,"
附書DVD*1   本書由淺入深的介紹3dsMax在室內建築渲染中，必備的操作工具以及步驟，包括物件與滑鼠的操作、牆面與家具的建模、材質與燈光的渲染，並搭配近幾年較夯的VR虛擬實境來展示立體空間。前半部份先...more
",https://www.books.com.tw/products/0010825106?loc=P_0003_006
7,Autodesk 3ds Max基礎建模與動畫設計(含3ds Max 2016~2018認證模擬與解題),黃義淳,2018-11-08,"
3D建模與動畫必修/原廠認證考試必備   這是一本相當完整的3ds Max入門書，涵蓋基本的介面與功能解說，以及進入動畫製作必備的建模、材質、貼圖、燈光、攝影機、影格、分子系統、蒙皮，與彩現、特效、合成...more
",https://www.books.com.tw/products/0010804089?loc=P_0003_007
8,超威無限立方創藝模卡紙公仔：絕用3ds Max & Pepakura Designer,李家豪,2018-05-31,"
紙進化是不夠的，超強技術合體才是終極王道   ◆這是一本不用死背技術指令，完全交給觀念主導的書!   ◆從2D設計平面轉變成3D獨特模型，轉化虛擬構思昇華為實體成品。   ◆精練掌握3Ds Max & Pepakura Desing...more
",https://www.books.com.tw/products/0010789183?loc=P_0003_008
9,3ds Max創意聯想：GUNDAM開發計畫專案書,趙思義,2018-03-05,"
這是一本教讀者使用3ds Max進行機器人建模和動畫製作的初中級教程。本書主要分析並介紹軟體的基礎應用，透過實例將軟體的常用功能介紹給讀者。   全書透過Gundam的製作將軟體常用功能介紹給讀者；從機器人...more
",https://www.books.com.tw/products/0010781335?loc=P_0003_009
10,3ds Max極致美學技法攻略(附範例光碟),"張宸翰,詹永任",2017-11-03,"
3ds Max是台灣非常常見的3D軟體，由於功能強大，他集合了三維建模、動畫，著色等等功能，因此能應付各種領域，例如遊戲製作、室內設計和影視創作，且因為其操作便捷的特性，在資料庫方面也有許多知名公司...more
",https://www.books.com.tw/products/0010769458?loc=P_0003_010
