,書名,作者,出版日期,內容介紹,網址
1,零規則(博客來獨家限量精裝版)：高人才密度x完全透明x最低管控，首度完整直擊Netflix圈粉全球的關鍵祕密,"艾琳‧梅爾,里德‧海斯汀",2020-10-28,"
§獨家精裝限定──CEO里德‧海斯汀簽名專文，面對新常態的新思考 §  混沌失序成新常態，什麼是勝出的新路徑? 搶先掌握未來十年的競爭法則 訂閱經濟最成功典範，十年內擴及190國、訂戶直追兩億 執行長首次公開...more
",https://www.books.com.tw/products/0010873932?loc=P_0003_001
2,零規則：高人才密度x完全透明x最低管控，首度完整直擊Netflix圈粉全球的關鍵祕密,"艾琳‧梅爾,里德‧海斯汀",2020-10-28,"
混沌失序成新常態，什麼是勝出的新路徑? 搶先掌握未來十年的競爭法則 訂閱經濟最成功典範，十年內擴及190國、訂戶直追兩億 執行長首次公開，在混亂邊緣致勝的經營哲學     微軟執行長納德拉(Satya Nadella...more
",https://www.books.com.tw/products/0010873975?loc=P_0003_002
3,百年企業策略轉折點：活下去的10個關鍵,蔡鴻青,2020-10-27,"
重磅!許士軍、司徒達賢、湯明哲、施振榮、徐旭東、張安平、劉克振專文肯定! 向全球最長壽企業學習策略布局 Adidas、BMW、雀巢、IBM、LVMH、寶僑、杜邦......為什麼如此強大?    為什麼很多企業成功曇花一...more
",https://www.books.com.tw/products/0010873917?loc=P_0003_003
4,動態競爭決勝力——運用宏觀到微觀心法矩陣突破變局,陳昭良,2020-10-10,"
我們正處在多變、不確定、複雜、模糊的VUCA時代 最需要這本市場策略實務 企業管理、EMBA進修必讀，策略團隊、創業者必學 【市場】多變不連續，模型計畫還能派上用場?如何從不可測環境的「戰爭迷霧」中突圍...more
",https://www.books.com.tw/products/0010872414?loc=P_0003_004
5,品牌塑造：德國500大優良品牌的成功經驗,赫曼．西蒙,2020-10-08,"
★ 美國亞馬遜5顆星滿分好評! ★ 書單雜誌(Booklist)、Goodreads 書評網 好評不斷! ★ 哈佛商學院企管書!   當我們將大部份卓越典範的焦點都集中在大企業身上時，卻不知道在那些轟動一時的成功、創新標題之下...more
",https://www.books.com.tw/products/0010871640?loc=P_0003_005
6,競爭大未來：掌控產業、創造未來的突破策略,"普哈拉,蓋瑞．哈默爾",2020-10-08,"
★ 《時代》雜誌(Time)評選「25本最有影響力的企業管理書籍」! ★ 《商業周刊》(Business Week)評選商業類書籍第一名! ★ 《金融時報》、《經濟學人》、《財星》全球重要財經媒體一致好評不可不讀! ★ 《出版...more
",https://www.books.com.tw/products/0010871643?loc=P_0003_006
7,為什麼員工都是哈士奇，狼呢?：盧希鵬×隨經濟下的12大創新與創業家精神,"張道宜,盧希鵬",2020-10-05,"
老闆、員工、新創家都要看的一本書! 必備的「第一性原理」思維， 解析12個創新與創業家精神， 培養視野，成為為未來而存在的創業家!   工作上，你具備的是「視線」還是「視野」?   哈士奇靠主人豢養，但狼...more
",https://www.books.com.tw/products/0010871143?loc=P_0003_007
8,圖解3000年經典戰略：38篇智慧結晶，人生規劃術×職場競爭力一次掌握,鈴木博毅,2020-09-30,"
38則政治、經濟、戰爭經典策略 從古代到現代，從成吉思汗到彼得・提爾， 用幽默易懂的漫畫呈現積累3000年的人類智慧結晶， 輕鬆掌握戰略精華!   在變化萬千、競爭激烈的現代社會，無論你是求職畢業生還是...more
",https://www.books.com.tw/products/0010870371?loc=P_0003_008
9,高管背景與企業發展：金融化、創新性與經營績效,黎春,2020-09-25,"
1984 年， 漢姆布瑞克和曼森(Hambrick & Mason)提出了高階梯隊理論， 該理論對於研究企業策略行為具有里程碑的意義。 高階梯隊理論指出企業所做出的策略選擇與企業行為， 除了受到外部環境與政策等因素的...more
",https://www.books.com.tw/products/0010872057?loc=P_0003_009
10,席夢思：百年美眠巨擘傳奇,傅瑋瓊,2020-09-04,"
那是星期天的上午，一半的巴爾的摩人在教堂裡， 另一半，在席夢思上。 -余光中《黑靈魂》   19世紀末的睡眠革命 造就150年的頂級品牌   如果沒有SIMMONS席夢思   你我可能仍舊睡在鋪著軟墊的木板上……   SI...more
",https://www.books.com.tw/products/0010869279?loc=P_0003_010
