,書名,作者,出版日期,內容介紹,網址
1,繞一繞、剪一剪!蓬蓬動物毛線球,trikotri,2020-10-28,"
《愛不釋手的動物毛線球》、《萌觸感!狗狗毛線球》、《超可愛小鳥毛線球27款》作者話題新作!   有點呆呆的可愛小臉、軟軟蓬蓬的動物毛線球!   吸睛療癒!當作擺飾、妝點小物、質感贈禮都適合!    白熊、馬...more
",https://www.books.com.tw/products/0010873686?loc=P_0003_001
2,世界傳統圖樣編織：娃娃迷你針織服飾,宮崎由香里,2020-09-03,"
世界傳統圖樣針織，   持續受到各世代的喜愛。   本書將艾倫、羅比、費爾島等特色圖樣，   織入毛衣、背心、開襟衫，   做成迷你精緻的針織服飾，   尺寸小巧，卻充滿編織意趣，   每件都是難得一見的織品...more
",https://www.books.com.tw/products/0010872399?loc=P_0003_002
3,毛線娃娃百變穿搭術：頭飾、衣服、外套、褲子、裙子、鞋子、配件更換自如，髮型隨意變換，搭配出娃娃整體造型,Miya,2020-09-01,"
63種服飾單品+3款娃娃鉤織圖 頭髮還能隨意變換造型 生動又可愛的毛線娃娃 多款服裝與配飾組合出上百種穿搭 是你一定要擁有的時尚變裝娃娃 一起成為頂尖的造型師吧!    可以更換毛線娃娃的全身配件，賦予她...more
",https://www.books.com.tw/products/0010867848?loc=P_0003_003
4,自然好氣質 麻&天然素材手織包,日本VOGUE社,2020-07-22,"
選用質樸麻線與觸感舒適的天然素材   以鉤針編織出26個洋溢大人風格的氣質包款   集結10位日本知名手作家，創作出具有女性柔美風情卻不會過於甜美的包款。輕巧的棉麻線材，結合低飽和色調，打造出日常上班...more
",https://www.books.com.tw/products/0010864372?loc=P_0003_004
5,迪士尼TSUM TSUM 蓬蓬毛線玩偶,北澤明子,2020-07-21,"
★迪士尼手作書系列★ 自己動手堆疊出可愛的迪士尼樂園!    曾經和巴斯光年一起飛向宇宙的孩子，現在也帶著自己的孩子看胡迪和安弟道別，與寶貝們盡情唱著Let It Go，放不掉的是這麼多年過去，迪士尼依然乘...more
",https://www.books.com.tw/products/0010863983?loc=P_0003_005
6,可愛療癒!鉤織玩偶入門書：一支鉤針就完成!40款繽紛毛線娃娃，打造令人愛不釋手的童趣夢想王國,梅麗莎•布萊德利,2020-07-16,"
★3萬粉絲敲碗˙亞馬遜五顆星推薦★ 8大色系╳13種基本針法， 讓生活更繽紛的毛線娃娃大集合!    小孩超愛，大人更喜歡!用毛線重現餐桌上的人氣美食，   繽紛可愛的模樣，宛如用彩虹編織的小小精靈!    紅色的...more
",https://www.books.com.tw/products/0010863208?loc=P_0003_006
7,輕鬆作鉤織花圈：居家布置好吸睛!,愛線妞媽,2020-07-10,"
繽紛色彩 × 鉤織玩偶 × 花圈 22款打造活潑居家氛圍的可愛裝飾大集合!   只要使用少少線材加上基本針法，初學者也能鉤織出簡單的織片。將這些小小的織片組合起來……哇!竟然變成了生動活潑的玉兔、貓咪、小狗...more
",https://www.books.com.tw/products/0010863214?loc=P_0003_007
8,迪士尼TSUM TSUM可愛角色鉤織魔法刷,齊藤郁子,2020-06-12,"
★迪士尼手作書系列★ 自己動手堆疊出可愛的迪士尼樂園!    曾經和巴斯光年一起飛向宇宙的孩子，現在也帶著自己的孩子看胡迪和安弟道別，與寶貝們盡情唱著Let It Go，放不掉的是這麼多年過去，迪士尼依然乘...more
",https://www.books.com.tw/products/0010860064?loc=P_0003_008
9,迪士尼可愛角色鉤織不倒翁,市川美雪,2020-05-07,"
★迪士尼手作書系列★   自己動手堆疊出可愛的迪士尼樂園!   曾經和巴斯光年一起飛向宇宙的孩子，現在也帶著自己的孩子看胡迪和安弟道別，與寶貝們盡情唱著Let It Go，放不掉的是這麼多年過去，迪士尼依然乘...more
",https://www.books.com.tw/products/0010856457?loc=P_0003_009
10,迪士尼可愛角色鉤織小玩偶,市川美雪,2020-05-07,"
★迪士尼手作書系列★   自己動手堆疊出可愛的迪士尼樂園!   曾經和巴斯光年一起飛向宇宙的孩子，現在也帶著自己的孩子看胡迪和安弟道別，與寶貝們盡情唱著Let It Go，放不掉的是這麼多年過去，迪士尼依然乘...more
",https://www.books.com.tw/products/0010856492?loc=P_0003_010
