,書名,作者,出版日期,內容介紹,網址
1,產品缺陷風險分析和預期召回效益評估,"梁新元,楊文秀,焦昭傑,王洪建,陳雄",2020-05-21,"
本書對汽車召回效益進行了綜述，提供了汽車產品的缺陷風險評估方法，介紹了汽車製造商的召回主動度分析及其指標體系，提出了缺陷汽車召回預期效益 的評估指標體系，介紹了缺陷汽車的召回決策模型、決策策...more
",https://www.books.com.tw/products/0010859455?loc=P_0003_001
2,品管部操作規範,"曹子健,陳進福",2019-07-24,"
企業要把品管工作規範化管理，落實到部門，進而落實到品管部門的每一個崗位和每一件工作事項上，是高效執行的務實舉措，只有層層實行品管工作操作規範化管理，事事有規範，辦事有流程，操作工作有方案，才...more
",https://www.books.com.tw/products/0010828046?loc=P_0003_002
3,質量管理學(第二版),游浚,2018-11-09,"
全書在繼承傳統質量管理理論與方法的基礎上，注重質量管理實踐能力的培養，突出高校應用型人才培養的需要，充分體現了理論與實踐結合的原則。本書的編寫目的在於結合當前各行業的發展動態，培養既能掌握質...more
",https://www.books.com.tw/products/0010805283?loc=P_0003_003
4,【超圖解】變化點管理：面對全球化蝴蝶效應，「應變力」是勝出關鍵,原嶋茂,2018-10-09,"
面對AI人工智慧、物聯網IoT、工業4.0的升級挑戰   TOYOTA豐田管理學再進化!   貫徹及時化、自働化、零庫存的絕祕核心!   瞬息巨變的全球化時代，計畫總趕不上變化，   「變化點管理」讓你做出最佳因應!   ...more
",https://www.books.com.tw/products/0010800208?loc=P_0003_004
5,清單革命：不犯錯的祕密武器,葛文德,2018-09-28,"
為什麼問題處理不了?   知道不夠，更要做到。   頂尖人士都在用的利器，   關於清單，你用對了嗎?   ★美國亞馬遜網路書店健康管理行政類第 1 名、醫院管理行政類第 1 名   在現今社會，資訊日趨龐大與複雜...more
",https://www.books.com.tw/products/0010800479?loc=P_0003_005
6,品管一甲子：品質管理的史實、啟示及展望,先鋒品管研究會／編,2018-09-10,"
「品管一甲子」，是以先鋒企業管理發展中心董事長鍾朝嵩教授在台灣及亞洲推行品質管理之過程為腳本，而編寫記述、並加以批著(啟示)的一本品質管理書，具有史實(故事)、教學及啟示的功能，並有未來議題及展...more
",https://www.books.com.tw/products/0010800588?loc=P_0003_006
7,質量管理案例與實訓,,2018-08-24,"
全書以目前中國大多數質量管理教材所涉及的核心內容：質量管理概論、質量管理體系、全面質量管理及質量管理常用技術、顧客需求管理、設計過程質量管理、統計過程控制、抽樣檢驗、質量經濟分析、六西格瑪管...more
",https://www.books.com.tw/products/0010797534?loc=P_0003_007
8,商品學,"劉瑜,楊海麗",2018-07-27,"
《商品學》從商品學總論的角度展開研究，共分為九章：第一章，商品學導論；第二章，商品成分與商品性質；第三章，商品質量與質量管理；第四章，商品標準與質量認證；第五章，商品檢驗與評價；第六章，商品...more
",https://www.books.com.tw/products/0010794564?loc=P_0003_008
9,你的飯店健康嗎?飯店診斷,王偉,2018-07-06,"
本書透過指導飯店開業與硬體規劃，希望能為投資者的抉擇，提供一些建設性意見。   本書提出的有關妥善處理飯店組織、服務流程、對話與控制、員工與經理成長問題的辦法，旨在幫助飯店管理者發現日常業務背...more
",https://www.books.com.tw/products/0010792619?loc=P_0003_009
10,品質致勝：全方位的品質管理，才能帶動高績效的競爭力,鮑益新,2018-01-06,"
☞融會中、外頂尖企業三十年的品質管理經驗 ☞適用於所有行業的品質思維觀念養成書 ☞學界、業界同聲肯定推薦  李吉仁/台大國企系教授  何飛鵬/城邦媒體集團首席執行長  周鴻禕/360公司董事長  溫元慶/富士康...more
",https://www.books.com.tw/products/0010774803?loc=P_0003_010
11,超好懂商業入門：品質管制,"吉崎茂夫,山田正美,諸橋勝榮",2017-04-26,"
不用計算、輕鬆學會 各行各業都必備的品質把關技巧! 從基礎概念、品管七大手法到檢測方式， 深入淺出講解提升品質與市場競爭力的 全方位入門書!   「那家超市的蔬菜品質很差，別家超市的蔬菜新鮮多了。」...more
",https://www.books.com.tw/products/0010750697?loc=P_0003_011
