,書名,作者,出版日期,內容介紹,網址
1,Maya 武功祕笈,蔡龍華,2020-04-01,"
3D動畫設計創意不受限，   現在就全面領略Maya的極緻表現!    Autodesk Maya目前專業應用於影視廣告、角色動畫、電影特技等，其功能強大、易學易用、製作效率高、渲染真實感強，幫助創作人員提高製作效率...more
",https://www.books.com.tw/products/0010856527?loc=P_0003_001
2,MAYA 動畫材質 設計寶典,馬奇克數位工作室,2019-09-01,"
「由淺入深掌握各種應用技巧!」   「範例引導教學，功能逐一詳解!」   在大量的廣告和影視製作中，很多人想知道如何調整那些動人的材質，如何製作那些栩栩如生的案例，隨著本書的練習一步一步腳踏實地去做...more
",https://www.books.com.tw/products/0010836334?loc=P_0003_002
3,Maya終極密碼：2017以上版本適用(熱銷版),楊欣儒,2019-02-25,"
你擁有天馬行空的創意，卻因不熟基本操作而不知如何下手嗎?   明明擁有很好的基礎架構，卻因為外文介面導致無法發揮實力?   不要浪費間在介面摸索和盲目操作上了!   讓本書的操作技巧內化到你的腦海中，盡...more
",https://www.books.com.tw/products/0010815173?loc=P_0003_003
4,Autodesk Maya基礎建模與動畫特效設計(含Maya 2016~2018認證模擬與解題),吳崇瑋,2018-11-08,"
Maya建模與動畫必修/原廠認證考試必備   這是一本相當完整的Maya入門書，涵蓋基本的介面與功能解說，以及進入動畫製作必備的建模、材質、貼圖、燈光、渲染、視覺化處理、動態表現、角色動畫與特效等技巧，...more
",https://www.books.com.tw/products/0010804085?loc=P_0003_004
5,自己動手做主角：MAYA 3D動畫 X 建模精彩技巧,吳旻書,2018-08-30,"
✤全書共分為6個章節，包含：   ❑ Chapter 01：MAYA基礎知識   ❑ Chapter 02：MAYA基本操作介紹   ❑ Chapter 03：基礎建模   ❑ Chapter 04：卡通角色製作   ❑ Chapter 0......more
",https://www.books.com.tw/products/0010798001?loc=P_0003_005
6,塑造角色生命力!Maya 動畫表演設計講座,"劉怡君,張怡德",2018-03-30,"
跳脫軟體操作的窠臼, 從角色肢體、姿勢的律動與美感出發, 展現動畫作品的魅力與生命力!   Maya 雖然是製作動畫常用的工具, 但若只會操作軟體、卻完全不考慮動畫人物的肢體律動與表演藝術的基礎, 充其量只...more
",https://www.books.com.tw/products/0010782739?loc=P_0003_006
7,Maya So Easy 建模與應用關鍵技能,葉育恩,2018-02-22,"
3D一直都是時下最夯的話題與最具發展性的產業，不管是室內設計、建築設計、遊戲、電影製作與目前最熱門的3D列印，都有賴3D模型才能順利執行，所以模型建造是成就3D最主要的基本功，而各類3D製作軟體中，就...more
",https://www.books.com.tw/products/0010780627?loc=P_0003_007
8,SOEZ2u 多媒體學園電子書：Maya 動畫製作(附VCD一片),蔡龍華,2017-09-01,"
Autodesk Maya目前專業應用於影視廣告、角色動畫、電影特技等，其功能強大、易學易用、製作效率高、渲染真實感強，對於那些尋求製作堪比奧斯卡獲獎影片與暢銷遊戲的數位影像公司來說，這使得擬人的角色動...more
",https://www.books.com.tw/products/0010766339?loc=P_0003_008
9,MAYA 3D 活化動態腳色設定,吳旻書,2017-04-30,"
市面上3D 動畫相關工具書，大部分僅提到建模、合成相關書籍較多，鮮少介紹動作設計這塊領域。作者一踏入業界及從事動作設計相關工作，雖然有一段時間從動畫轉至遊戲產業，但仍秉持著繼續按著S 鍵的使命，...more
",https://www.books.com.tw/products/0010751303?loc=P_0003_009
10,用3D打造MAYA . AE 的視覺饗宴,"方宏彬,蔡雅琦",2017-03-25,"
本書一共分為17個章節，主要核心以MAYA為主，AFTER EFFECTS為輔。   前7個章節是軟體的使用基礎與案例，主要是給剛接觸的使用者能不懼怕軟體。後10個章節則是結合兩種軟體的整合應用。...more
",https://www.books.com.tw/products/0010748427?loc=P_0003_010
11,MAYA：3D虛擬‧卡漫建模,吳旻書,2017-02-28,"
3D 模型主要分為卡通與寫實，兩大種類，建議初學者一開始的臨摹參考資料，可以先以卡通類別當作Modeling 練習的第一步。卡通類別3D 模型製作，與寫實類別的製作概念，大致相同，可以藉由本書的卡通模型製...more
",https://www.books.com.tw/products/0010746012?loc=P_0003_011
12,Autodesk Maya 2016基礎建模與動畫特效設計(含Maya 2016認證模擬與解題),吳崇瑋,2017-02-16,"
Maya建模與動畫必修 原廠認證考試必備     這是一本相當完整的Maya入門書，涵蓋基本的介面與功能解說，以及進入動畫製作必備的建模、材質、貼圖、燈光、渲染、視覺化處理、動態表現、角色動畫與特效等技巧...more
",https://www.books.com.tw/products/0010744187?loc=P_0003_012
13,輕鬆搞定：MAYA實用技法不NG,夢德,2017-01-25,"
全書根據作者多年的業界實務經驗，將諸如動畫、特效、影音效果等主題，參考以往教學過程中的學生回饋意見，轉化設計為教學內容，期使讀者在最短時間內，能夠熟悉軟體工具操作，並能循序漸進完成自己的作品...more
",https://www.books.com.tw/products/0010742165?loc=P_0003_013
14,電影視覺震撼 Maya/Vray/AE 特效專家領航,"曾煜瑋,滕金紘",2017-01-25,"
為甚麼本書是在Maya介紹Mental ray而不使用Vray，原因在於Max內建的Mental ray渲染的畫面還是比不上Maya的畫質，因此本書使用大家普遍使用的Vray來教大家使用外掛渲染來執行，效果會比Max內建的Mental ra....more
",https://www.books.com.tw/products/0010742275?loc=P_0003_014
15,打造獨一無二遊戲夢工廠：Maya場景篇,"劉明昆,陳威光",2016-08-25,"
本書將原本3ds Max版本的範例重新以Maya製作一次，其中很多的技法和功能在轉換到遊戲應用上是有很多困難要解決的，而作者所開發的BeagleGDT工具為了將Maya 的素材順利執行，也不斷的改版修正，終於在4個月...more
",https://www.books.com.tw/products/0010727550?loc=P_0003_015
16,Learning Autodesk Maya 2014(Autodesk官方授權教材),Autodesk,2014-11-12,"
Autodesk Official Training Guide Essentials/Autodesk 官方授權教材   Maya 2014國際認證考試的訓練課程是專門為ATC(Autodesk授權培訓中心)或其他教學環境所設計。這個課程......more
",https://www.books.com.tw/products/0010655862?loc=P_0003_016
17,Maya2014特效製作範例剖析,"滕金紘,賴芳延",2013-12-25,"
動畫製作，一直以來都是Maya非常重要的核心功能，基本上不論是電影界、廣告界、卡通動畫界，Maya一直在動畫製作這塊領域扮演著非常重要的角色。Maya提供了非常多的動畫以及特效系統，讓動畫設計者可以盡情...more
",https://www.books.com.tw/products/0010620619?loc=P_0003_017
18,Maya2014動畫製作範例剖析,"滕金紘,賴芳延",2013-12-25,"
動畫，顧名思義就是會動的畫面，從早期動畫師一張張把畫面手繪出來，到現在隨著科技的進步可以利用電腦繪圖的技術製做出來，基本上動畫就是連續堆疊出一堆畫面呈現在你我的眼前。   本書將帶領各位掌握May...more
",https://www.books.com.tw/products/0010620712?loc=P_0003_018
19,Maya材質動素解碼(附光碟),馬奇克數位工作室,2012-05-01,"
在Maya的材質應用上，以最輕鬆自然的方式去學習，每個範例都有實例精解詳盡解析。   材質與算圖設定，是3D使用者提升技術和技巧的關鍵。   幫助了解目前使用最廣泛的燈光設定，景深設定，反射效果，折射效...more
",https://www.books.com.tw/products/0010542939?loc=P_0003_019
20,Maya 3D擬真視覺藝術表現(範例適用2012/2011/2010，附20段基礎功能教學影片、實作範例檔),陳啟耀,2011-11-28,"
書附光碟DVD*1 超乎預期的Maya擬真表現! 如果您還對3D擬真技術與觀念摸不著頭緒，本書將告訴您一切所需的答案!   跨入3D擬真視覺藝術表現殿堂的絕佳啟蒙書!   設計師/專業講師的經典之作!引領最紮實的功能...more
",https://www.books.com.tw/products/0010526313?loc=P_0003_020
21,Maya 2012 動畫製作密技,蔡龍華,2011-10-01,"
※更多書籍資訊請到www.bookcity.com.tw網站   Autodesk Maya 2012目前專業應用於影視廣告、角色動畫、電影特技等，其功能強大、易學易用、製作效率高、渲染真實感強，幫助創作人員提高製作效率與品質，調...more
",https://www.books.com.tw/products/0010523067?loc=P_0003_021
22,舞動 MAYA 2010 動畫製作(附VCD),王國華,2009-11-01,"
Maya 2010可以幫助美術師、設計師和CG愛好者們更加輕鬆地創作出極具吸引力的娛樂體驗，設計出更加激動人心的作品。對於那些尋求製作堪比奧斯卡獲獎影片與暢銷遊戲的數位影像公司來說，Maya 2010提供的3D建...more
",https://www.books.com.tw/products/0010453819?loc=P_0003_022
23,Maya材質動素解碼{附CD},,2008-08-01,"
在Maya的材質應用上，以最輕鬆自然的方式去學習，每個範例都有實例精解詳盡解析。   材質與算圖設定，是3D使用者提升技術和技巧的關鍵。   幫助了解目前使用最廣泛的燈光設定，景深設定，反射效果，折射效...more
",https://www.books.com.tw/products/0010412912?loc=P_0003_023
24,Maya 2008 動畫製作實戰演練(附VCD),elearningDJ,2008-01-15,"
Maya 堪稱是目前在市面上建模功能最強大以及最完備的3D動畫軟體，自發表以來就獲得許多動畫專業人士的喜愛及推薦，在許多的特效電影裡面更少不了MAYA製作出來的動畫效果。其廣泛應用在平面美術設計、工業...more
",https://www.books.com.tw/products/0010392139?loc=P_0003_024
25,Maya/After Effects動畫職人講堂,五諦風格動畫製作,2006-08-03,"
本書結合了海內外影視動畫作品的最新成果，並融合了專業工作室多年的設計與製作經驗，是目前最經典的影視動畫實例參考書，全書忠實重現了3D動畫行業的工作流程和生產狀態，完整介紹包括前期創意規劃、用Ma...more
",https://www.books.com.tw/products/0010337979?loc=P_0003_025
