,書名,作者,出版日期,內容介紹,網址
1,精實改善108招(上),石清城,2020-11-01,"
本書以豐田現場改善技術108招為藍本，結合工廠管理改善近三十年的工作經驗，透過文字與圖表並呈的方式，配合淺顯易懂的實際案例，全面系統地講述TPS管理技術。    本書分上中下冊，共12章。每個概念都遵循...more
",https://www.books.com.tw/products/0010874708?loc=P_0003_001
2,餐飲管理大師,"郭德賓,郭為鈞,郭蕙心",2020-10-07,"
作者透過與特波公司的產學合作，將一間餐飲店複雜的經營管理系統予以簡化，運用現代資訊科技，研發「獨立餐飲店經營管理系統：餐飲營運長(COO)」，以及「連鎖餐飲店經營管理系統：餐飲管理大師(RMG)」，建...more
",https://www.books.com.tw/products/0010872485?loc=P_0003_002
3,為什麼員工都是哈士奇，狼呢?：盧希鵬×隨經濟下的12大創新與創業家精神,"張道宜,盧希鵬",2020-10-05,"
老闆、員工、新創家都要看的一本書! 必備的「第一性原理」思維， 解析12個創新與創業家精神， 培養視野，成為為未來而存在的創業家!   工作上，你具備的是「視線」還是「視野」?   哈士奇靠主人豢養，但狼...more
",https://www.books.com.tw/products/0010871143?loc=P_0003_003
4,2020台灣地區大型店舖總覽,流通快訊雜誌社,2020-09-30,"
★ 銷售業務最佳的好幫手! ★ 所有零售業總部、分店資料、採購名單、營運調查、市場分析一網打盡!   報導台灣主要零售業的脈動，包含全台各地主流連鎖業態之店數，營業規模及最新營運狀況。   邀集各業態傑...more
",https://www.books.com.tw/products/0010871017?loc=P_0003_004
5,慢經濟：遇見池上.心風景,游苔,2020-09-30,"
這個迷失於速度的世界，存在另一種好好生活的可能。 認真活出在地的真實滋味，就是全世界嚮往的風景!   鄉鎮，是台灣生命力的原點，但在發展的過程中，卻經常被拋在腦後。   十多年前，台灣好基金會帶著「...more
",https://www.books.com.tw/products/0010871179?loc=P_0003_005
6,咖啡學人,羅皓群（傑克）,2020-09-23,"
關於咖啡學人   咖啡學人不是單一品牌的連鎖思維，在咖啡學人品牌下有著不同名稱的咖啡館，期望創造出各自的獨特靈魂與存在價值。   我們以學為名，期許自己在咖啡的領域中好學而時習。謙謙學習，不斷成長...more
",https://www.books.com.tw/products/0010870264?loc=P_0003_006
7,Total-Toyota Production System 基礎知識篇,社團法人　TMS&TPS檢定協會,2020-09-20,"
本書為TPS檢定LEVEL4教材，主要培訓的專家均來自于豐田汽車或是在豐田系公司工作30年以上，均是精通TPS的專家。並且，專家團隊中的大多數人員都是具有中小企業診斷士等國家資格的在編人員。...more
",https://www.books.com.tw/products/0010869805?loc=P_0003_007
8,水良伯的老農哲學：聽見植物的聲音,"林子內,陳水良",2020-08-31,"
沒有走過的，是路， 走過的，才是人生。   他，五十歲還有勇氣追夢   忍受七年投入血本無歸 打造出千元網紋洋香瓜的傳奇   他，不接受看天吃飯的宿命   即使小學沒畢業 他仍走進各大演講、研習會場自學   ...more
",https://www.books.com.tw/products/0010868623?loc=P_0003_008
9,且行且珍重：阿瑟人生的奇幻漂流,柯約瑟,2020-08-25,"
所謂「吾每日三省吾身」，阿瑟始終堅持做人要有正確的人生觀和價值觀。     一個再平凡不過的窮留學生，由洗碗工一步一脚印慢慢向前行。過程中碰到許多貴人的幫忙，也奇妙地遭遇一些挫折，但他從未隨波逐...more
",https://www.books.com.tw/products/0010866960?loc=P_0003_009
10,足跡･事蹟･軌跡 (十二)：決策思路與布局 決戰出路與格局,心想文化,2020-08-11,"
「足跡·事蹟·軌跡 第十二集」   收錄19位創業夢想家的逐夢故事，他們來自於不同的世代、不同的產業，有著不同的理念、走著不同的創業道路。   但是他們同樣流著堅持不放棄的熱血，朝著自己的夢想前進。   ...more
",https://www.books.com.tw/products/0010866733?loc=P_0003_010
