,書名,作者,出版日期,內容介紹,網址
1,兩岸頂尖企業專訪與個案研究：晶華國際酒店集團的故事(第二版),"王國欽,陳玟妤,陳瑞倫,駱香妃",2020-09-18,"
晶華國際酒店集團董事長潘思亮先生曾說過：「酒店的故事總是非常曲折的。」而這句話正好說明晶華國際酒店集團的發展歷程，充滿了挑戰與不斷開拓精神。本個案藉由「晶華的關鍵成功因素」作為切入點，讓讀者...more
",https://www.books.com.tw/products/0010872275?loc=P_0003_001
2,席夢思：百年美眠巨擘傳奇,傅瑋瓊,2020-09-04,"
那是星期天的上午，一半的巴爾的摩人在教堂裡， 另一半，在席夢思上。 -余光中《黑靈魂》   19世紀末的睡眠革命 造就150年的頂級品牌   如果沒有SIMMONS席夢思   你我可能仍舊睡在鋪著軟墊的木板上……   SI...more
",https://www.books.com.tw/products/0010869279?loc=P_0003_002
3,惠普風範：比爾.惠烈與大衛.普克的創業傳奇,大衛．普克,2020-08-10,"
★ 紐約時報(New York Times)好評推薦!   惠普HP的崛起是一個非凡的願景、創新和努力的傳奇；也是一段簡單但非比尋常的故事。   一九三八年，比爾‧惠烈與大衛‧普克這兩位史丹福大學的同窗好友，在位於加州...more
",https://www.books.com.tw/products/0010866174?loc=P_0003_003
4,Amazon無限擴張的零售帝國：雲端×會員×實體店，亞馬遜如何打造新時代的致勝生態系?,"娜塔莉．伯格,米雅．奈茲",2020-08-05,"
Amazon如何從書商搖身一變， 成為囊括製造、銷售、物流，無所不賣的超巨大企業? 這對整體市場與產業，究竟是福是禍，又將把世界帶往何方?   ★如果你只想讀一本談Amazon的書，就讀這一本!   ★電子商務龍頭A...more
",https://www.books.com.tw/products/0010865735?loc=P_0003_004
5,人生就實現兩個字：改變,"張綺恩,葉仝,黃毓麟",2020-08-01,"
博客思出版社年度出版企業家傳記代表作─獻給創業中的年輕人-----《人生就實現兩個字：改變》    成功─熔煉自艱困博鬥   美國第六任總統約翰·昆西·亞當斯(John Quincy Adams)曾經給他的兒子寫下了這麼一段...more
",https://www.books.com.tw/products/0010868376?loc=P_0003_005
6,和而不同：華為國際化的商業密碼,周錫冰,2020-07-27,"
當全球的目光聚集在華為身上， 任正非如何定義華為?任正非如何開拓華為? 任正非如何看待華為國際化的選擇?華為如何贏得全球市場? 華為的核心競爭力在哪裡?華為如何架構技術與服務的平臺?   華為是中國企業...more
",https://www.books.com.tw/products/0010865212?loc=P_0003_006
7,創業家用生命告訴你的事,張天雄,2020-04-30,"
帶自己，去個築夢的好地方!    大道至簡，本書傳遞的不只是看似無奇的知識，更蘊藏捲起袖子雕刻生命的動力、簡而有力的詮釋大道。   人生苦短，目的是找到心之所愛、身之所往的方向，邁開大步。認真呼吸每...more
",https://www.books.com.tw/products/0010857540?loc=P_0003_007
8,品牌,崔英勝,2020-04-10,"
品牌是企業的重要象徵，品牌的經營更是一門學問。好的品牌不僅僅是一個名字，更是企業精神、價值與理念的體現。    本書介紹了一百個世界知名的品牌，從品牌的創立、成長、發展，到品牌的經營理念、行銷方...more
",https://www.books.com.tw/products/0010855028?loc=P_0003_008
9,一千零一個點子之後：NETFLIX創始的祕密,馬克‧藍道夫,2020-04-01,"
NETFLIX誕生的故事 每一個好點子背後，都有一千個壞點子。  再瘋狂的點子，去做就對了!     Netflix共同創辦人暨第一任執行長馬克‧藍道夫，   娓娓道來Netflix如何從一個「概念」變......more
",https://www.books.com.tw/products/0010852669?loc=P_0003_009
10,亞尼克 味蕾的幸福：從切片蛋糕到生乳捲的二十年品牌之路,吳宗恩,2020-02-13,"
如果你也想創業， 絕對不能錯過的故事!  從萬里洋菓子到亞尼克生乳捲的初心與堅持 亞尼克創辦人吳宗恩的20年創業心得首次公開 送給沒有顯赫的學歷背景、富爸富媽加持，卻也想有一番作為的你  從七坪廚房到...more
",https://www.books.com.tw/products/0010848258?loc=P_0003_010
